ProductID,ProductName,Category,Brand,Price,Rating,NumberOfReviews,StockQuantity,DiscountPercentage,WarrantyMonths,SoldUnits,DemandLevel
EOS-00806,Apple 5G Phone A861,Smartphone,Apple,585.56,3.8,140.0,98.0,9.0,12.0,525,Medium
EOS-00807,Apple Studio Headphones L166,Headphones,Apple,166.23,4.5,244.0,198.0,33.0,,510,Medium
EOS-00808,Razer Mechanical Keyboard P775,Accessory,Razer,208.0,4.3,175.0,151.0,8.0,12.0,398,Low
EOS-00809,TCL 4K TV J363,TV,TCL,1361.57,4.7,461.0,247.0,17.0,24.0,578,Medium
EOS-00810,Corsair Mechanical Keyboard B419,Accessory,Corsair,109.93,4.0,113.0,90.0,8.0,24.0,407,Medium
EOS-00811,AOC Office Monitor W608,Monitor,AOC,678.07,4.9,405.0,147.0,23.0,12.0,427,Medium
EOS-00812,Dell Creator Laptop X395,Laptop,Dell,2125.52,4.0,164.0,93.0,8.0,24.0,408,Medium
EOS-00813,Xiaomi Budget Phone F623,Smartphone,Xiaomi,276.16,4.0,743.0,91.0,20.0,12.0,614,High
EOS-00814,LG Gaming Monitor G745,Monitor,LG,887.07,3.6,348.0,0.0,11.0,12.0,478,Medium
EOS-00815,HP Gaming Laptop Z201,Laptop,HP,1455.39,3.8,280.0,250.0,8.0,24.0,506,Medium
EOS-00816,Samsung Pro Smartphone H685,Smartphone,Samsung,540.59,3.6,115.0,188.0,0.0,12.0,569,Medium
EOS-00817,Nikon DSLR Camera O207,Camera,Nikon,1006.62,4.7,76.0,186.0,8.0,36.0,584,Medium
EOS-00818,Logitech Wireless Headphones L701,Headphones,Logitech,164.66,3.3,153.0,25.0,48.0,6.0,552,Medium
EOS-00819,Belkin USB-C Hub I431,Accessory,Belkin,,3.0,271.0,73.0,14.0,6.0,531,Medium
EOS-00820,Fujifilm Action Camera Y963,Camera,Fujifilm,2112.58,3.6,431.0,165.0,27.0,24.0,462,Medium
EOS-00821,Huawei Mini Tablet E302,Tablet,Huawei,151.17,4.2,23.0,212.0,9.0,12.0,532,Medium
EOS-00822,OnePlus Budget Phone I576,Smartphone,OnePlus,260.42,3.9,127.0,84.0,37.0,24.0,621,High
EOS-00823,Motorola Budget Phone H379,Smartphone,Motorola,826.29,3.0,26.0,116.0,21.0,24.0,336,Low
EOS-00824,Philips Smart TV C741,TV,Philips,536.82,4.2,39.0,192.0,17.0,24.0,312,Low
EOS-00825,Apple Earbuds Z783,Headphones,Apple,207.66,4.0,121.0,,0.0,6.0,429,Medium
EOS-00826,Corsair USB-C Hub W678,Accessory,Corsair,45.67,3.8,114.0,98.0,12.0,24.0,372,Low
EOS-00827,Samsung Gaming Monitor I686,Monitor,Samsung,476.9,3.9,29.0,81.0,23.0,36.0,386,Low
EOS-00828,Logitech Webcam R203,Accessory,Logitech,67.24,4.3,210.0,14.0,20.0,6.0,568,Medium
EOS-00829,Hisense Mini LED TV A539,TV,Hisense,1665.06,4.1,198.0,74.0,17.0,,500,Medium
EOS-00830,Samsung Tablet J116,Tablet,Samsung,316.07,4.8,506.0,85.0,12.0,24.0,434,Medium
EOS-00831,Apple Foldable Phone C540,Smartphone,Apple,596.87,4.2,90.0,172.0,38.0,12.0,665,High
EOS-00832,LG Ultrawide Monitor O286,Monitor,LG,860.19,4.2,138.0,125.0,29.0,12.0,418,Medium
EOS-00833,Dell 2-in-1 Laptop B171,Laptop,Dell,1478.29,3.5,32.0,94.0,37.0,24.0,502,Medium
EOS-00834,Microsoft Tablet T234,Tablet,Microsoft,403.56,4.7,149.0,22.0,22.0,24.0,609,High
EOS-00835,Amazfit Hybrid Watch I382,Smartwatch,Amazfit,288.03,3.2,220.0,37.0,,,285,Low
EOS-00836,Apple Foldable Phone B261,Smartphone,Apple,550.76,4.6,254.0,0.0,35.0,24.0,648,High
EOS-00837,Lenovo Business Notebook X193,Laptop,Lenovo,1632.75,4.6,139.0,166.0,11.0,24.0,666,High
EOS-00838,Garmin Smartwatch F565,Smartwatch,Garmin,294.68,3.6,135.0,128.0,2.0,24.0,450,Medium
EOS-00839,Dell Gaming Laptop S193,Laptop,Dell,11773.688583092207,4.2,243.0,159.0,0.0,36.0,441,Medium
EOS-00840,Amazfit Smartwatch T423,Smartwatch,Amazfit,522.54,3.9,169.0,58.0,25.0,12.0,481,Medium
EOS-00841,Google Pro Smartphone I907,Smartphone,Google,277.34,4.4,265.0,158.0,23.0,24.0,566,Medium
EOS-00842,LG QLED TV H811,TV,LG,1119.9,4.2,148.0,217.0,8.0,12.0,345,Low
EOS-00843,Bose Gaming Headset H215,Headphones,Bose,202.89,5.0,81.0,56.0,6.0,6.0,592,Medium
EOS-00844,Apple Ultrabook Z575,Laptop,Apple,1036.39,3.1,296.0,77.0,21.0,36.0,390,Low
EOS-00845,Apple Kids Tablet T930,Tablet,Apple,325.77,3.3,77.0,154.0,5.0,24.0,418,Medium
EOS-00846,Samsung Ultrawide Monitor P171,Monitor,Samsung,567.82,5.0,247.0,155.0,0.0,,444,Medium
EOS-00847,Apple Tablet N449,Tablet,Apple,235.47,3.9,443.0,90.0,0.0,12.0,378,Low
EOS-00848,Apple Pro Tablet X341,Tablet,Apple,519.62,3.7,251.0,204.0,10.0,24.0,369,Low
EOS-00849,Nintendo VR Bundle Z436,Gaming Console,Nintendo,430.06,3.0,167.0,103.0,22.0,12.0,371,Low
EOS-00850,Amazfit Fitness Watch T788,Smartwatch,Amazfit,456.42,3.7,554.0,59.0,10.0,12.0,369,Low
EOS-00851,Microsoft Handheld Console L433,Gaming Console,Microsoft,656.05,4.8,215.0,185.0,1.0,24.0,387,Low
EOS-00852,Fitbit Smartwatch A939,Smartwatch,Fitbit,480.38,4.5,171.0,,7.0,24.0,650,High
EOS-00853,Philips 4K TV Y944,TV,Philips,1759.92,4.4,174.0,219.0,18.0,36.0,459,Medium
EOS-00854,Amazfit Sports Watch P645,Smartwatch,Amazfit,457.14,3.5,103.0,132.0,10.0,12.0,374,Low
EOS-00855,Logitech Earbuds C645,Headphones,Logitech,144.33,3.7,199.0,95.0,13.0,12.0,410,Medium
EOS-00856,Apple Noise Cancelling Headphones P149,Headphones,Apple,152.83,4.0,111.0,101.0,20.0,24.0,609,High
EOS-00857,Sony Earbuds Z391,Headphones,Sony,94.61,4.6,96.0,253.0,5.0,6.0,628,High
EOS-00858,Samsung Pro Smartphone J770,Smartphone,Samsung,550.53,4.2,185.0,131.0,0.0,24.0,667,High
EOS-00859,Dell Curved Monitor J541,Monitor,Dell,457.31,4.2,152.0,15.0,18.0,36.0,595,Medium
EOS-00860,Logitech Studio Headphones F354,Headphones,Logitech,172.88,4.7,215.0,97.0,12.0,12.0,613,High
EOS-00861,Panasonic DSLR Camera G263,Camera,Panasonic,530.47,4.4,83.0,259.0,27.0,36.0,572,Medium
EOS-00862,MSI Ultrabook E297,Laptop,MSI,647.96,4.3,143.0,160.0,11.0,36.0,530,Medium
EOS-00863,JBL Studio Headphones X377,Headphones,JBL,124.61,4.6,120.0,254.0,6.0,24.0,590,Medium
EOS-00864,Logitech Earbuds Z252,Headphones,Logitech,131.37,4.7,167.0,164.0,11.0,24.0,651,High
EOS-00865,Sony VR Bundle N235,Gaming Console,Sony,489.89,3.8,56.0,113.0,22.0,24.0,323,Low
EOS-00866,Huawei Fitness Watch Y503,Smartwatch,Huawei,259.61,3.2,208.0,84.0,11.0,12.0,344,Low
EOS-00867,Samsung GPS Watch V661,Smartwatch,Samsung,377.42,4.0,114.0,211.0,28.0,,543,Medium
EOS-00868,Sennheiser Gaming Headset V255,Headphones,Sennheiser,201.93,3.9,260.0,89.0,6.0,12.0,348,Low
EOS-00869,Samsung OLED TV P868,TV,Samsung,664.84,3.9,85.0,95.0,36.0,24.0,352,Low
EOS-00870,Sony Studio Headphones B804,Headphones,Sony,143.15,2.8,139.0,100.0,27.0,6.0,289,Low
EOS-00871,Nintendo VR Bundle F917,Gaming Console,Nintendo,803.02,4.0,136.0,128.0,19.0,24.0,248,Low
EOS-00872,Sennheiser Studio Headphones X807,Headphones,Sennheiser,102.04,4.5,44.0,90.0,38.0,12.0,473,Medium
EOS-00873,Canon Vlogging Camera Q599,Camera,Canon,1402.83,4.5,128.0,80.0,21.0,36.0,544,Medium
EOS-00874,Microsoft Pro Tablet M877,Tablet,Microsoft,293.12,3.9,40.0,103.0,30.0,12.0,628,High
EOS-00875,Hisense 4K TV L816,TV,Hisense,2138.65,3.9,116.0,255.0,22.0,12.0,408,Medium
EOS-00876,Valve Retro Console H566,Gaming Console,Valve,396.51,4.3,321.0,130.0,27.0,12.0,378,Low
EOS-00877,BenQ Curved Monitor S549,Monitor,BenQ,430.69,4.3,426.0,39.0,5.0,12.0,452,Medium
EOS-00878,Sony Vlogging Camera W632,Camera,Sony,681.06,4.1,125.0,94.0,,24.0,744,High
EOS-00879,LG 4K TV V103,TV,LG,1541.4,5.0,185.0,150.0,13.0,36.0,584,Medium
EOS-00880,Google Budget Phone A379,Smartphone,Google,512.18,3.3,414.0,197.0,18.0,24.0,431,Medium
EOS-00881,Belkin Power Bank G859,Accessory,Belkin,143.8,4.8,108.0,133.0,1.0,24.0,437,Medium
EOS-00882,Apple Sports Watch M596,Smartwatch,Apple,138.0,4.3,123.0,110.0,23.0,12.0,684,High
EOS-00883,Logitech Studio Headphones Y622,Headphones,Logitech,197.79,4.3,76.0,0.0,15.0,6.0,454,Medium
EOS-00884,Microsoft VR Bundle A863,Gaming Console,Microsoft,233.11,4.3,235.0,29.0,16.0,12.0,610,High
EOS-00885,GoPro Mirrorless Camera G229,Camera,,1870.9,3.5,132.0,82.0,17.0,36.0,406,Medium
EOS-00886,Huawei Fitness Watch E602,Smartwatch,Huawei,437.55,3.4,47.0,168.0,18.0,24.0,326,Low
EOS-00887,Belkin Webcam K978,Accessory,Belkin,43.15,3.7,289.0,187.0,0.0,24.0,640,High
EOS-00888,HP Gaming Laptop E224,Laptop,HP,879.36,3.8,165.0,98.0,30.0,24.0,548,Medium
EOS-00889,TCL OLED TV I109,TV,TCL,2493.7,4.7,236.0,58.0,11.0,24.0,335,Low
EOS-00890,AOC Office Monitor S318,Monitor,AOC,370.7,4.2,133.0,172.0,28.0,36.0,530,Medium
EOS-00891,Hisense Smart TV R286,TV,Hisense,2345.37,4.2,137.0,8.0,31.0,12.0,529,Medium
EOS-00892,Belkin Wireless Mouse L947,Accessory,Belkin,98.77,3.7,135.0,195.0,0.0,12.0,487,Medium
EOS-00893,BenQ Ultrawide Monitor T766,Monitor,BenQ,,4.3,39.0,348.0,15.0,12.0,455,Medium
EOS-00894,Bose Noise Cancelling Headphones R972,Headphones,Bose,278.39,3.5,167.0,226.0,18.0,6.0,294,Low
EOS-00895,Apple Business Notebook R835,Laptop,Apple,1081.64,4.5,359.0,264.0,21.0,24.0,457,Medium
EOS-00896,Fujifilm Instant Camera U361,Camera,Fujifilm,993.53,3.6,105.0,207.0,6.0,12.0,403,Medium
EOS-00897,Apple Kids Tablet G975,Tablet,Apple,576.71,4.5,141.0,269.0,15.0,24.0,510,Medium
EOS-00898,JBL Studio Headphones Y101,Headphones,JBL,120.6,4.7,91.0,236.0,14.0,24.0,582,Medium
EOS-00899,Logitech USB-C Hub Y563,Accessory,Logitech,56.29,3.4,286.0,92.0,0.0,24.0,512,Medium
EOS-00900,Corsair USB-C Hub P498,Accessory,Corsair,101.14,4.3,167.0,162.0,3.0,6.0,623,High
EOS-00901,Apple Hybrid Watch I591,Smartwatch,,258.98,4.1,136.0,50.0,0.0,24.0,462,Medium
EOS-00902,TCL Mini LED TV O747,TV,TCL,1337.23,3.2,46.0,114.0,12.0,36.0,438,Medium
EOS-00903,Corsair Webcam T739,Accessory,Corsair,44.15,4.4,115.0,125.0,0.0,24.0,537,Medium
EOS-00904,Huawei Smartwatch N569,Smartwatch,Huawei,404.09,4.1,192.0,168.0,9.0,24.0,583,Medium
EOS-00905,Samsung Curved Monitor M248,Monitor,Samsung,1038.83,4.0,167.0,95.0,0.0,36.0,290,Low
EOS-00906,Samsung Gaming Monitor Z703,Monitor,Samsung,839.6,2.6,109.0,107.0,16.0,24.0,250,Low
EOS-00907,Samsung Drawing Tablet W206,Tablet,Samsung,398.66,3.5,62.0,131.0,8.0,12.0,386,Low
EOS-00908,Xiaomi 5G Phone F656,Smartphone,Xiaomi,421.89,4.1,177.0,119.0,40.0,12.0,430,Medium
EOS-00909,Microsoft Pro Tablet C255,Tablet,Microsoft,527.24,5.0,148.0,166.0,7.0,24.0,560,Medium
EOS-00910,GoPro Action Camera W925,Camera,GoPro,648.74,3.8,10.0,94.0,24.0,12.0,396,Low
EOS-00911,Asus Curved Monitor C762,Monitor,Asus,383.36,3.4,38.0,144.0,30.0,24.0,642,High
EOS-00912,Apple Creator Laptop L242,Laptop,Apple,1283.33,4.4,56.0,144.0,16.0,24.0,770,High
EOS-00913,Apple Mini Tablet J723,Tablet,Apple,639.49,3.0,98.0,114.0,25.0,24.0,361,Low
EOS-00914,Samsung Gaming Monitor M308,Monitor,Samsung,428.72,4.9,241.0,111.0,12.0,36.0,391,Low
EOS-00915,TCL 4K TV D786,TV,TCL,1331.6,5.0,150.0,88.0,11.0,36.0,458,Medium
EOS-00916,LG Mini LED TV G928,TV,,1719.57,3.5,303.0,118.0,,36.0,573,Medium
EOS-00917,Microsoft Wireless Mouse P569,Accessory,Microsoft,81.86,4.7,71.0,181.0,18.0,6.0,583,Medium
EOS-00918,Bose Wireless Headphones Y328,Headphones,Bose,,4.1,197.0,75.0,0.0,12.0,336,Low
EOS-00919,Apple Smartphone C974,Smartphone,Apple,247.32,5.0,125.0,30.0,26.0,24.0,420,Medium
EOS-00920,Fujifilm Vlogging Camera U434,Camera,Fujifilm,1667.93,4.6,89.0,133.0,15.0,24.0,253,Low
EOS-00921,Apple Creator Laptop M976,Laptop,Apple,2483.96,4.5,124.0,83.0,38.0,12.0,329,Low
EOS-00922,LG OLED TV P941,TV,LG,2146.48,4.0,17.0,173.0,13.0,24.0,259,Low
EOS-00923,Sennheiser Gaming Headset G106,Headphones,Sennheiser,179.72,3.5,231.0,22.0,20.0,6.0,644,High
EOS-00924,Google Pro Smartphone O389,Smartphone,Google,616.26,3.7,180.0,145.0,4.0,24.0,372,Low
EOS-00925,Apple Kids Tablet Y520,Tablet,Apple,321.78,3.7,391.0,132.0,12.0,12.0,718,High
EOS-00926,Acer Business Notebook W985,Laptop,Acer,1788.64,3.7,365.0,228.0,32.0,24.0,585,Medium
EOS-00927,BenQ 4K Monitor S537,Monitor,BenQ,534.15,3.3,136.0,55.0,18.0,36.0,434,Medium
EOS-00928,Asus Office Monitor A267,Monitor,Asus,873.32,4.1,42.0,141.0,28.0,12.0,563,Medium
EOS-00929,OnePlus Budget Phone J929,Smartphone,OnePlus,365.73,4.0,785.0,69.0,19.0,12.0,689,High
EOS-00930,Belkin Mechanical Keyboard K141,Accessory,Belkin,75.36,4.8,185.0,299.0,17.0,6.0,668,High
EOS-00931,Apple Foldable Phone S137,Smartphone,Apple,673.08,4.8,89.0,215.0,9.0,12.0,469,Medium
EOS-00932,Motorola Smartphone N539,Smartphone,Motorola,656.03,4.6,454.0,194.0,13.0,12.0,585,Medium
EOS-00933,Nintendo VR Bundle Q221,Gaming Console,Nintendo,536.71,4.7,267.0,71.0,4.0,12.0,538,Medium
EOS-00934,Apple Pro Smartphone Q786,Smartphone,Apple,395.8,4.2,118.0,133.0,19.0,24.0,567,Medium
EOS-00935,Logitech Wireless Headphones S781,Headphones,Logitech,131.18,3.3,114.0,33.0,11.0,24.0,459,Medium
EOS-00936,Motorola 5G Phone P188,Smartphone,Motorola,467.25,3.6,43.0,31.0,9.0,12.0,493,Medium
EOS-00937,TCL Mini LED TV T361,TV,TCL,1326.21,3.3,107.0,195.0,13.0,12.0,454,Medium
EOS-00938,Apple Budget Phone B364,Smartphone,,666.16,4.0,118.0,90.0,18.0,24.0,335,Low
EOS-00939,LG Ultrawide Monitor I407,Monitor,LG,,3.8,72.0,,11.0,12.0,459,Medium
EOS-00940,Corsair Mechanical Keyboard J652,Accessory,Corsair,66.05,3.4,323.0,90.0,14.0,12.0,476,Medium
EOS-00941,Dell Gaming Monitor T442,Monitor,Dell,436.91,3.4,55.0,151.0,0.0,12.0,564,Medium
EOS-00942,Motorola 5G Phone W991,Smartphone,Motorola,518.05,3.4,36.0,253.0,3.0,12.0,494,Medium
EOS-00943,Samsung Pro Smartphone T499,Smartphone,Samsung,682.88,4.2,128.0,24.0,4.0,12.0,298,Low
EOS-00944,Huawei Sports Watch N374,Smartwatch,Huawei,201.22,3.0,165.0,33.0,15.0,24.0,475,Medium
EOS-00945,Samsung Smartwatch D672,Smartwatch,Samsung,324.1,3.6,110.0,167.0,28.0,12.0,361,Low
EOS-00946,Dell Curved Monitor U566,Monitor,Dell,422.03,4.1,175.0,120.0,24.0,36.0,264,Low
EOS-00947,OnePlus Pro Smartphone U459,Smartphone,OnePlus,888.32,3.6,95.0,231.0,35.0,24.0,576,Medium
EOS-00948,Sony Instant Camera D367,Camera,Sony,633.04,3.9,57.0,168.0,32.0,36.0,488,Medium
EOS-00949,Apple Fitness Watch L735,Smartwatch,Apple,,3.9,78.0,209.0,24.0,24.0,285,Low
EOS-00950,Asus Ultrawide Monitor U941,Monitor,Asus,412.15,3.4,278.0,165.0,7.0,36.0,383,Low
EOS-00951,Belkin Mechanical Keyboard U947,Accessory,Belkin,250.0,3.0,50.0,253.0,17.0,24.0,208,Low
EOS-00952,Logitech Wireless Headphones S816,Headphones,Logitech,76.85,4.5,153.0,14.0,3.0,6.0,553,Medium
EOS-00953,Acer 2-in-1 Laptop C905,Laptop,Acer,1272.6,4.2,187.0,106.0,21.0,12.0,655,High
EOS-00954,Huawei Drawing Tablet M289,Tablet,Huawei,635.52,,100.0,0.0,7.0,24.0,389,Low
EOS-00955,Samsung Foldable Phone M224,Smartphone,Samsung,572.87,3.7,53.0,64.0,0.0,12.0,264,Low
EOS-00956,Xiaomi Pro Smartphone P895,Smartphone,Xiaomi,1164.14,3.5,211.0,161.0,0.0,24.0,374,Low
EOS-00957,GoPro Action Camera D391,Camera,GoPro,527.0,3.7,72.0,136.0,20.0,24.0,464,Medium
EOS-00958,Sony QLED TV L942,TV,Sony,1352.21,,205.0,13.0,2.0,36.0,336,Low
EOS-00959,Sony Wireless Headphones W263,Headphones,Sony,94.59,4.5,21.0,138.0,33.0,12.0,610,High
EOS-00960,Apple Smartphone H137,Smartphone,Apple,399.12,4.4,99.0,1.0,19.0,24.0,622,High
EOS-00961,Sony Noise Cancelling Headphones N833,Headphones,Sony,225.69,4.4,207.0,61.0,31.0,12.0,628,High
EOS-00962,LG Smart TV P527,TV,,3184.36,3.5,78.0,215.0,12.0,12.0,432,Medium
EOS-00963,Xiaomi Foldable Phone W161,Smartphone,Xiaomi,597.83,3.1,26.0,152.0,1.0,24.0,209,Low
EOS-00964,Logitech Earbuds Z751,Headphones,Logitech,140.42,3.9,212.0,158.0,18.0,24.0,801,High
EOS-00965,Garmin Sports Watch R247,Smartwatch,Garmin,385.05,3.2,58.0,199.0,21.0,12.0,461,Medium
EOS-00966,Asus Ultrabook P895,Laptop,Asus,1182.6,3.9,399.0,135.0,20.0,,499,Medium
EOS-00967,Huawei Pro Tablet J173,Tablet,Huawei,362.07,4.4,185.0,93.0,17.0,12.0,469,Medium
EOS-00968,Xiaomi Budget Phone S541,Smartphone,Xiaomi,590.66,3.8,253.0,205.0,27.0,12.0,500,Medium
EOS-00969,Logitech Studio Headphones S895,Headphones,Logitech,288.47,4.3,71.0,136.0,1.0,24.0,637,High
EOS-00970,Logitech Power Bank M164,Accessory,Logitech,111.35,4.2,216.0,78.0,23.0,6.0,454,Medium
EOS-00971,Motorola 5G Phone M903,Smartphone,Motorola,994.49,3.8,151.0,219.0,25.0,12.0,332,Low
EOS-00972,Fujifilm Mirrorless Camera A431,Camera,Fujifilm,1081.62,4.4,144.0,60.0,45.0,36.0,617,High
EOS-00973,Lenovo Creator Laptop G982,Laptop,Lenovo,806.38,4.2,31.0,185.0,22.0,24.0,583,Medium
EOS-00974,BenQ Gaming Monitor U462,Monitor,BenQ,907.31,4.6,214.0,199.0,1.0,12.0,404,Medium
EOS-00975,Fitbit Fitness Watch J897,Smartwatch,Fitbit,189.81,3.6,91.0,94.0,2.0,24.0,410,Medium
EOS-00976,Corsair Wireless Mouse C559,Accessory,Corsair,105.01,4.1,303.0,99.0,15.0,6.0,377,Low
EOS-00977,JBL Studio Headphones L407,Headphones,JBL,138.29,3.9,55.0,83.0,10.0,12.0,574,Medium
EOS-00978,Xiaomi Smartphone Z895,Smartphone,Xiaomi,818.79,4.1,200.0,72.0,0.0,24.0,476,Medium
EOS-00979,Huawei Mini Tablet K257,Tablet,Huawei,270.17,4.3,108.0,76.0,18.0,24.0,581,Medium
EOS-00980,Razer USB-C Hub J624,Accessory,Razer,54.44,3.6,110.0,35.0,9.0,12.0,550,Medium
EOS-00981,Logitech Earbuds W120,Headphones,Logitech,357.64,4.8,134.0,133.0,16.0,6.0,488,Medium
EOS-00982,Xiaomi Smartphone G172,Smartphone,Xiaomi,253.11,3.7,95.0,261.0,21.0,12.0,697,High
EOS-00983,Apple Smartphone B362,Smartphone,Apple,801.69,4.0,174.0,88.0,34.0,12.0,588,Medium
EOS-00984,OnePlus 5G Phone Y451,Smartphone,OnePlus,764.96,,140.0,292.0,15.0,24.0,373,Low
EOS-00985,Panasonic Instant Camera N700,Camera,Panasonic,570.08,3.8,89.0,132.0,0.0,36.0,371,Low
EOS-00986,Apple 2-in-1 Laptop X699,Laptop,Apple,932.04,4.0,246.0,250.0,17.0,24.0,607,High
EOS-00987,Fujifilm Action Camera X524,Camera,Fujifilm,490.91,3.1,171.0,129.0,16.0,12.0,503,Medium
EOS-00988,Huawei GPS Watch S649,Smartwatch,Huawei,290.71,4.6,282.0,91.0,3.0,24.0,413,Medium
EOS-00989,Sony 4K TV N150,TV,Sony,,4.6,91.0,70.0,1.0,36.0,491,Medium
EOS-00990,LG OLED TV S560,TV,LG,1673.08,4.1,104.0,9.0,32.0,24.0,385,Low
EOS-00991,Dell Creator Laptop O871,Laptop,Dell,670.2,4.4,336.0,108.0,20.0,36.0,464,Medium
EOS-00992,Sony Handheld Console Q659,Gaming Console,Sony,414.07,3.2,234.0,308.0,10.0,12.0,668,High
EOS-00993,Dell Gaming Laptop W355,Laptop,Dell,722.18,4.2,103.0,30.0,,24.0,594,Medium
EOS-00994,Apple Gaming Laptop L652,Laptop,Apple,1505.96,2.8,238.0,106.0,13.0,36.0,337,Low
EOS-00995,LG OLED TV F537,TV,LG,2026.8,3.5,370.0,99.0,1.0,36.0,369,Low
EOS-00996,Microsoft Handheld Console W951,Gaming Console,Microsoft,418.42,3.6,150.0,138.0,16.0,24.0,382,Low
EOS-00997,Dell Creator Laptop K365,Laptop,Dell,1110.97,4.6,119.0,108.0,20.0,24.0,871,High
EOS-00998,TCL OLED TV D664,TV,TCL,659.37,3.8,,15.0,28.0,12.0,753,High
EOS-00999,Nikon DSLR Camera N305,Camera,Nikon,,3.8,104.0,212.0,4.0,36.0,274,Low
EOS-01000,Meta Gaming Console Y614,Gaming Console,,394.3,5.0,186.0,170.0,10.0,12.0,504,Medium
EOS-01001,JBL Gaming Headset G343,Headphones,JBL,,4.1,160.0,124.0,5.0,24.0,423,Medium
EOS-01002,Canon DSLR Camera K546,Camera,Canon,2800.0,3.9,120.0,62.0,23.0,24.0,256,Low
EOS-01003,Corsair Power Bank R679,Accessory,Corsair,128.39,4.1,393.0,166.0,37.0,6.0,509,Medium
EOS-01004,Huawei Fitness Watch Y598,Smartwatch,Huawei,410.36,3.6,215.0,116.0,21.0,24.0,435,Medium
EOS-01005,Amazfit Smartwatch V951,Smartwatch,Amazfit,169.41,4.7,114.0,153.0,22.0,12.0,590,Medium
EOS-01006,Lenovo Ultrabook X882,Laptop,Lenovo,1990.96,4.0,76.0,182.0,0.0,24.0,564,Medium
EOS-01007,Huawei Hybrid Watch E714,Smartwatch,Huawei,280.11,4.2,47.0,108.0,13.0,24.0,500,Medium
EOS-01008,Amazfit Fitness Watch R707,Smartwatch,Amazfit,459.18,3.5,378.0,134.0,0.0,24.0,337,Low
EOS-01009,Samsung Mini LED TV S992,TV,Samsung,2097.11,4.0,183.0,0.0,1.0,12.0,303,Low
EOS-01010,Logitech Earbuds R597,Headphones,Logitech,156.96,4.4,298.0,190.0,10.0,12.0,441,Medium
EOS-01011,Apple Kids Tablet V269,Tablet,Apple,589.41,4.4,17.0,115.0,29.0,12.0,442,Medium
EOS-01012,OnePlus Budget Phone F191,Smartphone,OnePlus,368.42,4.0,130.0,199.0,16.0,12.0,777,High
EOS-01013,Apple Gaming Headset Y849,Headphones,Apple,41.52,4.0,276.0,97.0,11.0,24.0,583,Medium
EOS-01014,Logitech Earbuds Q811,Headphones,Logitech,79.0,3.7,95.0,82.0,0.0,6.0,588,Medium
EOS-01015,Anker Wireless Mouse X312,Accessory,Anker,58.03,4.9,112.0,100.0,0.0,6.0,577,Medium
EOS-01016,Asus Business Notebook W325,Laptop,Asus,1336.99,4.0,96.0,157.0,31.0,24.0,594,Medium
EOS-01017,TCL Smart TV T679,TV,TCL,692.85,4.1,152.0,46.0,15.0,12.0,826,High
EOS-01018,Microsoft Retro Console Q755,Gaming Console,Microsoft,428.0,3.6,29.0,180.0,18.0,24.0,487,Medium
EOS-01019,Logitech Mechanical Keyboard Q981,Accessory,Logitech,189.91,4.1,154.0,114.0,9.0,6.0,332,Low
EOS-01020,MSI Ultrabook Q952,Laptop,MSI,1106.0,2.9,223.0,60.0,24.0,36.0,546,Medium
EOS-01021,Apple Creator Laptop O574,Laptop,Apple,946.99,3.6,135.0,0.0,30.0,12.0,390,Low
EOS-01022,JBL Noise Cancelling Headphones H787,Headphones,JBL,121.76,3.7,,130.0,17.0,24.0,546,Medium
EOS-01023,MSI Ultrabook C806,Laptop,MSI,757.61,4.1,97.0,222.0,26.0,36.0,501,Medium
EOS-01024,Sony Vlogging Camera R908,Camera,Sony,1125.19,3.4,209.0,221.0,20.0,12.0,709,High
EOS-01025,OnePlus Pro Smartphone L441,Smartphone,OnePlus,616.57,3.2,149.0,255.0,0.0,24.0,495,Medium
EOS-01026,OnePlus Budget Phone F322,Smartphone,OnePlus,260.9,3.7,65.0,74.0,9.0,24.0,467,Medium
EOS-01027,MSI Business Notebook F890,Laptop,MSI,1289.07,3.7,136.0,120.0,10.0,12.0,389,Low
EOS-01028,Corsair USB-C Hub G146,Accessory,Corsair,68.64,3.7,256.0,136.0,21.0,6.0,607,High
EOS-01029,Lenovo Pro Tablet Y474,Tablet,Lenovo,390.91,4.5,90.0,176.0,4.0,12.0,454,Medium
EOS-01030,LG 4K Monitor F387,Monitor,LG,1239.4,3.8,215.0,131.0,13.0,36.0,362,Low
EOS-01031,Sony Instant Camera G742,Camera,Sony,887.41,4.7,72.0,88.0,3.0,36.0,601,High
EOS-01032,Canon Vlogging Camera G368,Camera,Canon,379.95,4.2,83.0,104.0,37.0,,763,High
EOS-01033,Canon Vlogging Camera I775,Camera,Canon,712.42,4.5,156.0,139.0,41.0,36.0,710,High
EOS-01034,Microsoft Webcam K471,Accessory,Microsoft,72.6,4.1,326.0,215.0,6.0,6.0,507,Medium
EOS-01035,Samsung Mini Tablet W563,Tablet,Samsung,402.03,4.8,150.0,169.0,5.0,24.0,689,High
EOS-01036,Hisense Smart TV U683,TV,Hisense,1359.42,4.3,249.0,147.0,12.0,12.0,519,Medium
EOS-01037,Microsoft Mechanical Keyboard L643,Accessory,Microsoft,36.4,4.5,167.0,99.0,0.0,12.0,414,Medium
EOS-01038,Logitech Gaming Headset X101,Headphones,Logitech,169.78,4.2,210.0,142.0,17.0,6.0,561,Medium
